sku_id,flag,affected_stores,window_start,window_end,notes
SKU02112,SLOW_MOVER,"STORE001, STORE030, STORE022, STORE003, STORE004, STORE019, STORE028, STORE016, STORE005, STORE027, STORE017, STORE021, STORE026, STORE009, STORE008, STORE023, STORE024, STORE014, STORE015, STORE029, STORE002, STORE025, STORE011, STORE007, STORE020, STORE006, STORE013, STORE010, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8898.3 days of cover.
SKU02114,SLOW_MOVER,"STORE004, STORE028, STORE025, STORE002, STORE001, STORE005, STORE022, STORE021, STORE006, STORE011, STORE012, STORE015, STORE009, STORE003, STORE020, STORE014, STORE024, STORE017, STORE027, STORE007, STORE023, STORE008, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6527.6 days of cover.
SKU02128,SLOW_MOVER,"STORE027, STORE013, STORE023, STORE016, STORE026, STORE014, STORE021, STORE006, STORE004, STORE005, STORE002, STORE028, STORE022, STORE025, STORE030, STORE029, STORE010, STORE011, STORE008, STORE003, STORE017",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4898.7 days of cover.
SKU02129,SLOW_MOVER,"STORE013, STORE025, STORE012, STORE020, STORE001, STORE022, STORE024, STORE005, STORE016, STORE029, STORE004, STORE014, STORE015, STORE002, STORE003, STORE023, STORE011, STORE006, STORE026, STORE019, STORE009, STORE027, STORE030, STORE018, STORE007, STORE008, STORE028, STORE017, STORE010",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9291.7 days of cover.
SKU02141,STOCKOUT_RISK,"STORE016, STORE012, STORE022, STORE028, STORE021, STORE013, STORE005, STORE018, STORE020, STORE002",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU02142,SLOW_MOVER,"STORE001, STORE021, STORE006, STORE017, STORE016, STORE026, STORE028, STORE003, STORE025, STORE011, STORE008, STORE029, STORE009, STORE002, STORE020, STORE018, STORE019, STORE007, STORE013, STORE004, STORE027, STORE022",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5902.5 days of cover.
SKU02155,STOCKOUT_RISK,"STORE015, STORE026, STORE019, STORE030, STORE003, STORE016, STORE027, STORE011, STORE004, STORE025, STORE001, STORE022",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU02164,SLOW_MOVER,"STORE013, STORE014, STORE002, STORE018, STORE027, STORE001, STORE003, STORE020, STORE023, STORE021, STORE010, STORE017, STORE026, STORE007, STORE015, STORE006, STORE016, STORE025, STORE004, STORE008, STORE029, STORE009, STORE011, STORE022, STORE019, STORE024, STORE012, STORE030, STORE005, STORE028",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8948.2 days of cover.
SKU02176,STOCKOUT_RISK,"STORE001, STORE011, STORE012, STORE027, STORE021, STORE010, STORE018, STORE017, STORE028, STORE004, STORE002, STORE006, STORE016, STORE005",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU02205,SLOW_MOVER,"STORE027, STORE023, STORE024, STORE028, STORE014, STORE004, STORE009, STORE020, STORE007, STORE022, STORE025, STORE013, STORE021, STORE015, STORE018, STORE012, STORE006, STORE002, STORE016, STORE001, STORE010, STORE019, STORE008, STORE029, STORE026, STORE005, STORE030, STORE017, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8948.6 days of cover.
SKU02209,SLOW_MOVER,"STORE017, STORE024, STORE002, STORE018, STORE014, STORE019, STORE016, STORE030, STORE006, STORE025, STORE022, STORE005, STORE004, STORE013, STORE011, STORE009, STORE007, STORE026, STORE010, STORE027, STORE021, STORE023, STORE020, STORE003, STORE029, STORE028, STORE012, STORE008",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8552.7 days of cover.
SKU02211,SLOW_MOVER,"STORE020, STORE023, STORE024, STORE017, STORE010, STORE029, STORE018, STORE011, STORE028, STORE021, STORE007, STORE030, STORE019, STORE026, STORE012, STORE015, STORE025, STORE003, STORE016, STORE014, STORE013, STORE009, STORE006, STORE008, STORE001, STORE027, STORE004, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8109.7 days of cover.
SKU02217,SLOW_MOVER,"STORE019, STORE022, STORE023, STORE014, STORE029, STORE024, STORE018, STORE010, STORE027, STORE001, STORE017, STORE004, STORE021, STORE013, STORE005, STORE025, STORE011, STORE015, STORE030, STORE016, STORE003, STORE026, STORE009, STORE002, STORE020, STORE028, STORE007, STORE008, STORE006, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8958.6 days of cover.
SKU02221,SLOW_MOVER,"STORE027, STORE015, STORE004, STORE020, STORE022, STORE024, STORE018, STORE008, STORE021, STORE025, STORE013, STORE023, STORE017, STORE010, STORE002, STORE029, STORE007, STORE014, STORE030, STORE011, STORE006, STORE009, STORE001, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7504.4 days of cover.
SKU02224,SLOW_MOVER,"STORE024, STORE009, STORE007, STORE020, STORE025, STORE015, STORE008, STORE021, STORE023, STORE012, STORE019, STORE018, STORE028, STORE027, STORE010, STORE030, STORE003",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4761.2 days of cover.
SKU02247,STOCKOUT_RISK,"STORE022, STORE003, STORE006, STORE028, STORE024, STORE017, STORE004, STORE013, STORE002, STORE014, STORE009, STORE018, STORE020, STORE005, STORE027, STORE010, STORE021",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU02253,SLOW_MOVER,"STORE009, STORE001, STORE011, STORE015, STORE023, STORE005, STORE002, STORE025, STORE028, STORE020, STORE024, STORE010, STORE016, STORE012, STORE003, STORE013, STORE017, STORE006, STORE030, STORE004, STORE018, STORE014, STORE021, STORE007, STORE026, STORE008, STORE022",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9154.4 days of cover.
SKU02267,SLOW_MOVER,"STORE018, STORE030, STORE013, STORE003, STORE012, STORE008, STORE007, STORE022, STORE011, STORE023, STORE026, STORE010, STORE024, STORE017, STORE016, STORE009, STORE014, STORE028, STORE021, STORE001, STORE002, STORE006, STORE025, STORE019, STORE015, STORE005, STORE029, STORE020, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10139.5 days of cover.
SKU02268,STOCKOUT_RISK,"STORE013, STORE026, STORE004, STORE030, STORE009, STORE018, STORE024, STORE010, STORE001, STORE017, STORE012, STORE021, STORE019, STORE015, STORE016, STORE022, STORE005, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU02277,SLOW_MOVER,"STORE007, STORE011, STORE017, STORE003, STORE004, STORE006, STORE018, STORE024, STORE001, STORE021, STORE027, STORE030, STORE019, STORE014, STORE026, STORE016, STORE009, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5473.5 days of cover.
SKU02279,SLOW_MOVER,"STORE029, STORE024, STORE025, STORE014, STORE021, STORE003, STORE030, STORE022, STORE005, STORE001, STORE015, STORE011, STORE002, STORE028, STORE017, STORE026, STORE016, STORE013, STORE023, STORE009, STORE018, STORE004, STORE012, STORE019, STORE007, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8589.7 days of cover.
SKU02302,SLOW_MOVER,"STORE021, STORE013, STORE014, STORE011, STORE001, STORE029, STORE022, STORE004, STORE018, STORE026, STORE020, STORE003, STORE002, STORE019, STORE012, STORE015, STORE009, STORE024, STORE005, STORE027, STORE016",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6755.8 days of cover.
SKU02333,STOCKOUT_RISK,"STORE020, STORE003, STORE010, STORE025, STORE015, STORE013, STORE027, STORE022, STORE001, STORE016, STORE006, STORE018",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU02340,STOCKOUT_RISK,"STORE008, STORE005, STORE024, STORE013, STORE026, STORE018, STORE010, STORE021, STORE029, STORE028, STORE012, STORE001, STORE025, STORE022, STORE004",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU02351,SLOW_MOVER,"STORE002, STORE001, STORE019, STORE020, STORE013, STORE018, STORE025, STORE003, STORE010, STORE007, STORE012, STORE021, STORE014, STORE017, STORE005, STORE023, STORE015, STORE004, STORE022, STORE016, STORE026, STORE030, STORE024, STORE006, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7908.2 days of cover.
SKU02355,STOCKOUT_RISK,"STORE028, STORE002, STORE030, STORE025, STORE018, STORE015, STORE021, STORE026, STORE003, STORE010, STORE022, STORE009",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU02368,STOCKOUT_RISK,"STORE004, STORE007, STORE024, STORE019, STORE016, STORE011, STORE012, STORE005, STORE022, STORE021, STORE008, STORE030, STORE010, STORE003, STORE029, STORE006, STORE020",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU02375,SLOW_MOVER,"STORE015, STORE011, STORE020, STORE022, STORE010, STORE023, STORE019, STORE005, STORE024, STORE027, STORE012, STORE029, STORE014, STORE006, STORE001, STORE017, STORE004, STORE013, STORE018, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6066.5 days of cover.
SKU02376,SLOW_MOVER,"STORE014, STORE009, STORE027, STORE012, STORE005, STORE022, STORE024, STORE011, STORE016, STORE015, STORE021, STORE028, STORE010, STORE025, STORE004, STORE003, STORE023, STORE018, STORE002, STORE026, STORE020, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7300.2 days of cover.
SKU02381,STOCKOUT_RISK,"STORE007, STORE009, STORE024, STORE021, STORE003, STORE028, STORE026, STORE001, STORE017, STORE027, STORE023, STORE019, STORE013, STORE030, STORE002, STORE029, STORE005, STORE015, STORE018",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU02386,SLOW_MOVER,"STORE016, STORE021, STORE025, STORE005, STORE012, STORE013, STORE008, STORE019, STORE010, STORE027, STORE015, STORE017, STORE023, STORE003, STORE028, STORE006, STORE009, STORE001, STORE011, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5999.8 days of cover.
SKU02387,SLOW_MOVER,"STORE028, STORE026, STORE020, STORE022, STORE006, STORE025, STORE017, STORE005, STORE015, STORE029, STORE021, STORE019, STORE023, STORE016, STORE012, STORE001, STORE004, STORE013, STORE008, STORE014, STORE002, STORE018, STORE030, STORE010, STORE027, STORE007, STORE003, STORE009, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7979.8 days of cover.
SKU02401,STOCKOUT_RISK,"STORE030, STORE015, STORE002, STORE028, STORE021, STORE011, STORE004, STORE023, STORE017, STORE026, STORE009",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU02408,SLOW_MOVER,"STORE027, STORE024, STORE009, STORE019, STORE018, STORE030, STORE006, STORE013, STORE021, STORE023, STORE012, STORE025, STORE003, STORE017, STORE028, STORE007",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6290.5 days of cover.
SKU02421,SLOW_MOVER,"STORE030, STORE008, STORE017, STORE013, STORE012, STORE026, STORE016, STORE024, STORE020, STORE001, STORE028, STORE005, STORE015, STORE006, STORE029, STORE002, STORE009, STORE011, STORE019, STORE004, STORE003, STORE010, STORE014, STORE023, STORE025, STORE021, STORE018, STORE027, STORE007",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8475.4 days of cover.
SKU02449,STOCKOUT_RISK,"STORE024, STORE004, STORE016, STORE022, STORE028, STORE026, STORE007, STORE019, STORE006, STORE021, STORE014, STORE001, STORE008, STORE002, STORE005, STORE010",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU02462,STOCKOUT_RISK,"STORE019, STORE006, STORE005, STORE021, STORE017, STORE002, STORE030, STORE028, STORE025, STORE029, STORE009, STORE027, STORE026, STORE013, STORE001",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU02471,SLOW_MOVER,"STORE029, STORE024, STORE030, STORE022, STORE010, STORE003, STORE007, STORE015, STORE020, STORE016, STORE021, STORE006, STORE008, STORE014, STORE005, STORE013, STORE026, STORE023, STORE025, STORE017, STORE009, STORE027, STORE012, STORE019, STORE028, STORE018, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8532.1 days of cover.
SKU02472,SLOW_MOVER,"STORE020, STORE019, STORE003, STORE008, STORE013, STORE026, STORE005, STORE004, STORE001, STORE007, STORE017, STORE030, STORE014, STORE024, STORE023, STORE028, STORE027, STORE010, STORE025, STORE022, STORE009",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6886.9 days of cover.
SKU02482,STOCKOUT_RISK,"STORE017, STORE025, STORE004, STORE003, STORE016, STORE022, STORE005, STORE020, STORE018, STORE001, STORE014, STORE030, STORE023, STORE012, STORE002, STORE019",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU02484,STOCKOUT_RISK,"STORE017, STORE014, STORE008, STORE026, STORE016, STORE025, STORE013, STORE012, STORE019, STORE022, STORE004, STORE029, STORE005, STORE009, STORE027, STORE024",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU02500,SLOW_MOVER,"STORE008, STORE028, STORE003, STORE010, STORE020, STORE018, STORE014, STORE009, STORE007, STORE001, STORE021, STORE019, STORE017, STORE004, STORE026, STORE022, STORE011, STORE025, STORE012, STORE006, STORE015, STORE024, STORE002, STORE030, STORE013, STORE005, STORE029, STORE027, STORE023, STORE016",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9939.8 days of cover.
SKU02501,SLOW_MOVER,"STORE020, STORE009, STORE022, STORE013, STORE025, STORE007, STORE014, STORE018, STORE023, STORE016, STORE006, STORE012, STORE028, STORE021, STORE029, STORE005, STORE010, STORE030, STORE019, STORE026, STORE003, STORE002, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6514.6 days of cover.
SKU02503,STOCKOUT_RISK,"STORE015, STORE026, STORE023, STORE006, STORE004, STORE007, STORE017, STORE013, STORE011, STORE018, STORE020, STORE002, STORE027, STORE028, STORE001, STORE024",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU02514,SLOW_MOVER,"STORE003, STORE027, STORE005, STORE016, STORE020, STORE014, STORE030, STORE024, STORE009, STORE008, STORE012, STORE023, STORE002, STORE013, STORE017, STORE010, STORE011, STORE022, STORE028, STORE015, STORE001, STORE019, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7851.9 days of cover.
SKU02519,SLOW_MOVER,"STORE015, STORE001, STORE007, STORE022, STORE026, STORE017, STORE010, STORE028, STORE002, STORE020, STORE025, STORE021, STORE008, STORE006, STORE027, STORE019, STORE004, STORE011, STORE029, STORE003, STORE016, STORE005, STORE023, STORE013, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7537.9 days of cover.
SKU02520,SLOW_MOVER,"STORE013, STORE030, STORE019, STORE007, STORE017, STORE001, STORE024, STORE023, STORE003, STORE022, STORE018, STORE010, STORE020, STORE012, STORE026, STORE014, STORE005, STORE004, STORE028, STORE029, STORE008, STORE027, STORE025, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7496.1 days of cover.
SKU02526,STOCKOUT_RISK,"STORE006, STORE014, STORE017, STORE004, STORE018, STORE003, STORE028, STORE010, STORE011, STORE027, STORE024, STORE009, STORE026",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU02531,STOCKOUT_RISK,"STORE027, STORE026, STORE019, STORE009, STORE023, STORE015, STORE013, STORE028, STORE016, STORE008, STORE011, STORE025, STORE029, STORE001, STORE022, STORE002, STORE005, STORE018, STORE007",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU02532,STOCKOUT_RISK,"STORE021, STORE026, STORE008, STORE022, STORE023, STORE028, STORE011, STORE014, STORE012, STORE017, STORE018, STORE001",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU02533,SLOW_MOVER,"STORE023, STORE027, STORE009, STORE008, STORE010, STORE003, STORE013, STORE022, STORE011, STORE025, STORE018, STORE006, STORE016, STORE030, STORE012, STORE004, STORE026, STORE005, STORE021, STORE017, STORE015, STORE029, STORE014, STORE002, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6584.6 days of cover.
SKU02538,STOCKOUT_RISK,"STORE008, STORE028, STORE009, STORE007, STORE030, STORE027, STORE026, STORE020, STORE012, STORE005, STORE004, STORE023, STORE003, STORE016, STORE001, STORE013, STORE014",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU02541,SLOW_MOVER,"STORE018, STORE002, STORE028, STORE016, STORE012, STORE020, STORE011, STORE027, STORE019, STORE009, STORE023, STORE006, STORE017, STORE021, STORE013, STORE004, STORE025, STORE010, STORE003, STORE001, STORE030, STORE007, STORE008, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7684.8 days of cover.
SKU02543,STOCKOUT_RISK,"STORE002, STORE017, STORE012, STORE013, STORE022, STORE025, STORE006, STORE015, STORE004, STORE029, STORE023, STORE011, STORE001, STORE018, STORE007, STORE016, STORE010",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
